"conceptid";"preflabel";"modified";"altlabel";"definition"
"NETT0185";"British Antarctic Survey multiple plankton net system based on MOCNESS";"1/30/2018 16:59:47";"BAS MOCNESS";"A British Antarctic Survey-built version of the Multiple Opening and Closing Net with an Environmental Sensing System (MOCNESS) originally designed by Wiebe et al. (1976) for capturing zooplankton. This version consists of nine nets, which can be towed to a maximum depth of 1000 m. A live data stream allows an operator on the ship to close a net, thus triggering the opening of the next one. The first net is open when the system goes in the water; when the maximum depth is reached, the operator triggers it to close, thus automatically prompting the next one to open. This mode of operation is repeated until all nets have collected samples. This system allows for accurate control over timing and location of samples, which are collected sequentially through the nine nets. The frame also carries a current meter and a CTD system."
"NETT0186";"Rauschert dredge";"1/30/2018 16:59:47";"Rauschert dredge";"A fine-mesh dredge composed of a symmetrical metal frame attached to two nets: an inner one with mesh size of 500 um, and an outer one to protect it, with mesh size of 10 mm. This dredge was designed by Dr. Martin Rauschert (Alfred Wegener Institute Helmholtz Centre for Polar and Marine Research) to collect organisms that live on the seabed."
"NETT0187";"Hydro-Bios MultiNet Mammoth";"10/5/2021 15:09:47";"MultiNet Mammoth";"A multiple plankton sampler which facilitates horizontal and vertical collections in successive water layers, down to depths of 3000 m. The net consists of a stainless steel net frame with a mouth opening of 100 cm x 100 cm. The sampler has titanium motor unit and battery housing, as well as an integrated pressure sensor; it contains nine net bags with standard mesh size of 300 microns and nine net buckets (codends) of 11 cm in diameter, held within a stainless steel holder. Two electronic flow meters are included. An optional conductivity-temperature (CT) set can be integrated in the motor unit of the Multinet. The frame and nets are deployed closed; once the desired depth is reached, the net bags are opened and closed in succession by a set of levers, triggered by a battery-powered motor unit responding to the deck command unit."
"NETT0188";"British Antarctic Survey NEuston MOdified {NEMO} microplastics net";"10/4/2018 11:12:44";"BAS NEMO net";"A HydroBios microplastic sampling net of mesh size 0.3 mm mounted in a neuston sledge. The 70 cm x 40 cm rectangular net mouth is equipped with a flowmeter. A modified design comprises of two microplastic nets, a 0.1mm mesh size net outside of a 0.3mm mesh size net. The system is designed for sea surface sampling in the maximum sea state of Beaufort 5."
"NETT0189";"Unspecified hyperbenthic sledge";"12/4/2018 10:13:26";"HypBenthos sledge";"A benthic sledge used for sampling benthic organisms that live just above the sediment (hyperbenthos). They are typically designed to measure the lower 1 m of the water column and normally consist of a heavy, metal frame with two or more nets on top of each other that are 0.5 or 1 mm mesh size. They are equipped with an opening-closing device to prevent contamination with organisms from the upper water column and are towed from a large vessel such as a research ship. Most variations incorporate some space between the bottom and the nets, so the nets float in the water column and don't catch any sediment."
"NETT0190";"Unspecified naturalists {rectangular} dredge";"12/2/2019 09:02:24";"Natlst dredge";"An instrument designed for the collection of benthic organisms and bottom material on a variety of grounds. It consists of a rectangular dredge frame, two dredge arms and a triangular mesh net, usually about half as deep as it is wide. The dredge frame varies in length, depending on the size of the towing vessel: 300-380 mm for small boats; 450-600 mm for larger boats; and 750-1300 mm for trawlers. Typically, one dredge arm is attached directly to the tow rope, while the other is attached by a weak link, such as twine, to release the dredge should it become stuck on the seabed. The collection net may be lined with an inner bag of non-impervious material for the collection of sediment."
"NETT0191";"Unknown 41 x 91 cm hydraulic blade dredge";"12/10/2019 09:27:08";"41 x 91cm blade dredge";"A towed box dredge where the make and manufacturer are unknown. The dredge is a box-shape and extracts fauna by means of a blade that is 41cm deep and 91cm wide. Typically, hydraulic dredges fluidise the sand immediately ahead and then extracts fauna from the substrate using a blade that protrudes into the sediment. The forward movement of the dredge blade through the fluidised sand lifts the biota and backwards into a collecting vessel."
"NETT0192";"University Marine Biological Station Millport hydraulic blade dredge";"12/10/2019 09:27:08";"UMBSM blade dredge";"A hydraulic (water-jet) dredge designed to collect epifauna and infauna from the water-sediment surface. The dredge consists of a 0.39-m wide hollow tooth, which penetrates the sea bed to a depth of 0.34 m. Sea water is delivered to the dredge from a pump by means of a hose. A steel box (0.17 m x 0.77 m x 0.53 m) of 4 cm x 1.5 cm diamond-pattern mesh extended behind the dredge mouth to retain the catch."
"NETT0193";"Semi-Balloon Otter Trawl";"3/9/2020 19:18:14";"OTSB";"A funnel-shaped net designed to trap organisms at its closed-end while being trawled along the seafloor. It is composed of a non-fixed wide mouth attached to the main wire and held open horizontally by an otter board at each side; a tickler chain is mounted across the lower edge of the net to keep it in contact with the ground, whereas a float fixed to the top of the net ensures its vertical spread. Typically, a semi-balloon otter trawl has a mouth size of approximately 2m x 8.5m; the net has a fine mash and it is mounted to a head rope of maximum 14m in length. This type of trawl is ideal for deep-water sampling of megafauna near the seafloor, mostly for conducting species diversity, abundance and biomass studies. The semi-balloon otter trawl is also known as OTSB, OTSB 14 and Marinovitch Trawl. Ref: Methods for the Study of Marine Benthos, fourth edition by WILEY Blackwell."
"NETT0194";"Semi-Balloon Otter Trawl (14 m headrope; single-warp operation) - Merrett and Marshall (1980)";"5/19/2020 09:57:18";"OTSB14";"The semi-balloon trawl (OTSB14), complete with "V" doors was originally obtained from the Marinovich Trawl Company (Biloxi, Mississippi, USA). It was constructed of 4.4 cm stretch mesh body and 3.7 cm mesh intermediate and cod end, with a 1.3 cm inner liner in the cod end. Buoyancy on the headline was provided by one centrally placed glass sphere having a positive buoyancy of 5 kg. Twenty three 13 x 15 cm plastic mud rollers were spaced evenly along the footrope (17 m), with three loops of 6 mm chain in between each set. A pair of sweep lines on each side separated the "V" doors by 7 m from the wing ends of the net. The height of the wing ends between headline and footrope was 1.5 m. The doors, each measuring 1.5 x 1 m and weighing 180 kg; were connected by bridles 50 m in length, through a swivel to the single trawl warp. Reference: Merrett, N.R. and Marshall, N.B., 1980. Observations on the ecology of deep-sea bottom-living fishes collected off northwest Africa (08 deg–27 deg N). Progress in Oceanography, 9(4), 185-244. Doi: 10.1016/0079-6611(80)90002-6."
"NETT0195";"Unspecified epifaunal trawl";"9/1/2020 17:16:42";"Epifaunal trawl";"A small trawl net designed to sample species living on or near the seabed whilst being towed over the seafloor. Its mouth or opening has dimensions of 30 x 18 cm, and the total length of the net is 37 cm. The net has a mesh size of 1 mm."
"NETT0196";"Marine Biological Association Channel Hunter Box Trawl";"4/14/2021 11:20:17";"MBA Channel Hunter Box Trawl";"A type of trawl that is made up of four panels of netting, a top panel, a lower panel and two side panels with these four panels carried down to a four-panel cod-end. Usually used to catch fish. The headline length is 15m, the foot rope length is 20m, it has a diamond mesh with mesh size 80mm, the cod end mesh size is 80mm, and the cod end liner mesh size 20mm. The headline is fitted with 13 x 8-inch diameter plastic floats. The net is held open by a pair of Vee doors. The total net length (from headline midpoint to cod end) is 16m."
"NETT0197";"Marine Biological Association Small Otter Trawl";"4/14/2021 11:20:17";"MBA Small Otter Trawl";"A type of trawl net designed to be dragged behind a research vessel along the sea bottom or the pelagic zone. The otter trawl is mainly used to catch roundfish living above the sea bottom. The headline length is 15m, the foot rope length is 17.5m, it has diamond mesh with mesh size 80mm, the cod end mesh size is 80mm. Cod end cover (when used) has a mesh size of 5mm. The headline is fitted with 9 plastic floats (2 x 8-inch diameter and 7 x 6-inch diameter). The net is held open by a pair of plastic Vee doors. The total net length (from headline midpoint to cod end) is 11.5m."
"NETT0198";"Marine Biological Association Modified Small Otter Trawl";"4/14/2021 11:20:17";"MBA Modified Small Otter Trawl";"A type of trawl net designed to be dragged behind a research vessel along the sea bottom or the pelagic zone. The otter trawl is mainly used to catch roundfish living above the sea bottom. The headline length is 15m, the foot rope length is 17.5m, it has diamond mesh with mesh size 80mm, the cod end mesh size is 80mm. Cod end cover (when used) has a mesh size of 5mm. The headline is fitted with 9 plastic floats (2 x 8-inch diameter and 7 x 6-inch diameter). The net is held open by a pair of metal Vee doors, each weighing 150kg. The total net length (from headline midpoint to cod end) is 11.5m."
"NETT0199";"Custom 3 x 18 cm mouth opening x 40 cm diameter conical nets plankton net - AMT 18 (2008)";"11/16/2021 09:18:10";"AMT 18 plankton net";"Construction is 3 conical nets with mesh sizes 180, 100 and 40 um. Each net comprises an 18 cm mouth opening using a plastic inverted cone to reduce the diameter from approx. 40 cm to 18 cm. The nets were conical with an outer diameter of approx. 40 cm and a closed cod-end design."
"NETT0200";"Hydro-Bios RingTrawl (CalCOFI) net";"2/22/2022 17:09:18";"Hydro-Bios RingTrawl CalCOFI net";"An oceanographic plankton net based on the California Cooperative Oceanic Fisheries Investigations (CalCOFI) design. It is designed for quantitative sampling of larger volumes of water during horizontal or oblique tows. Typically the net is lowered to a set depth and towed obliquely at a 45 degrees to the surface at a constant speed. The net may also be used for horizontal and flat-angled oblique tows. It features a 100 cm diameter stainless steel ring, equipped with a 4 meter long net bag, and is designed to operate in conjunction with a 22 kg V-Fin depressor to create negative lift. The sample is concentrated inside a removable plastic net bucket with side window (covered with sieve gauze). A Mechanical Flow Meter can also be fixed in the net to measure the filtered water volume. Standard mesh size is 500 um, and the net opening area is 0.7854 m-2."
"TOOL0001";"Conductivity, temperature and depth package";"1/5/2012 09:34:05";"CTD";"A generic term for a set of co-located conductivity, temperature and pressure (proxy for depth) sensors.  The pressure sensor is generally used to ascertain the instrument Z co-ordinate in the water body, whilst the other sensors determine water temperature and salinity. Deployed on a range of platforms such as vertically lowered metal frames, towed fish, AUVs or moorings."
"TOOL0002";"Neil Brown MK3 CTD";"11/18/2010 00:39:41";"Neil Brown MK3 CTD";"The Neil Brown MK3 CTD consists of an integral unit containing pressure, temperature and conductivity sensors with an optional dissolved oxygen sensor in a pressure-hardened casing. The most widely used variant in the 1980s and 1990s was the MK3B. The MK3C fitted with an improved pressure sensor to reduce hysteresis was developed to meet the requirements of the WOCE project. The instrument is no longer in production, but is supported (repair and calibration) by General Oceanics."
"TOOL0003";"SeaTech transmissometer";"11/18/2010 00:39:41";"SeaTech transmissometer";"SeaTech manufactured a range of transmissometers to measure optical attenuance, usually (but not exclusively) at red (660nm) light wavelengths. Path lengths varied from 5cm for use in turbid waters to 1m for use in the clear deep ocean. The instruments are no longer manufactured and no source of support is known."
"TOOL0005";"Bissett-Bermann 9040 CTD system";"11/18/2010 00:39:41";"B-B 9040 CTD";"This instrument, also known as the Plessey 9040, incorporates pressure, temperature and conductivity sensors whose output may be digitally logged in addition to the derived parameters depth, salinity and sound velocity. An optional dissolved oxygen sensor is available. Salinity accuracy is quoted at +/-0.02 ppt and temperature accuracy is quoted at +/-0.02 C in normal oceanographic conditions."
